"id","type","title","authors","venue","year","pages","url"
"conf_uist_strelirbm0024","inproceedings","TouchInsight: Uncertainty-aware Rapid Touch and Text Input for Mixed Reality from Egocentric Vision.","Paul Streli; Mark Richardson; Fadi Botros; Shugao Ma; Robert Wang; Christian Holz","UIST","2024","7:1-7:16","https://doi.org/10.1145/3654777.3676330"
"conf_uist_teufelbergerllm24","inproceedings","Demonstrating LLM-for-X: Application-agnostic Integration of Large Language Models to Support Writing Workflows.","Lukas Teufelberger; Xintong Liu; Zhipeng Li; Max Möbus; Christian Holz","UIST (Adjunct Volume)","2024","11:1-11:3","https://doi.org/10.1145/3672539.3686757"
"conf_uist_ligiss024","inproceedings","SituationAdapt: Contextual UI Optimization in Mixed Reality with Situation Awareness via LLM Reasoning.","Zhipeng Li; Christoph Gebhardt; Yves Inglin; Nicolas Steck; Paul Streli; Christian Holz","UIST","2024","43:1-43:13","https://doi.org/10.1145/3654777.3676470"
"conf_vrst_hannilcmd024","inproceedings","HistoLab VR: A User Elicitation Study Exploring the Potential of Virtual Reality Game-based Learning for Hazard Awareness.","Robin Timon Hänni; Tiffany Luong; Julia Chatain; Felix Mangold; Holger Dressel; Christian Holz","VRST","2024","29:1-29:11","https://doi.org/10.1145/3641825.3687723"
"journals_chb_plechatavalhbds23","article","Experiencing herd immunity in virtual reality increases COVID-19 vaccination intention: Evidence from a large-scale field intervention study.","Adéla Plechatá; Clara Vandeweerdt; Michael Atchapero; Tiffany Luong; Christian Holz; Cornelia Betsch; Bonnie Dietermann; Yori Schultka; Robert Böhm; Guido Makransky","Comput. Hum. Behav.","2023","107533","https://doi.org/10.1016/j.chb.2022.107533"
"journals_imwut_meier023","article","BMAR: Barometric and Motion-based Alignment and Refinement for Offline Signal Synchronization across Devices.","Manuel Meier; Christian Holz","Proc. ACM Interact. Mob. Wearable Ubiquitous Technol.","2023","69:1-69:21","https://doi.org/10.1145/3596268"
"journals_pacmhci_qiuslg023","article","ViGather: Inclusive Virtual Conferencing with a Joint Experience Across Traditional Screen Devices and Mixed Reality Headsets.","Huajian Qiu; Paul Streli; Tiffany Luong; Christoph Gebhardt; Christian Holz","Proc. ACM Hum. Comput. Interact.","2023","1-27","https://doi.org/10.1145/3604279"
"journals_taffco_kovacevichggw23","article","Personality Trait Recognition Based on Smartphone Typing Characteristics in the Wild.","Nikola Kovacevic; Christian Holz; Tobias Günther; Markus Gross; Rafael Wampfler","IEEE Trans. Affect. Comput.","2023","3207-3217","https://doi.org/10.1109/TAFFC.2023.3253202"
"journals_tvcg_luongcmfh23","article","Controllers or Bare Hands? A Controlled Evaluation of Input Techniques on Interaction Performance and Exertion in Virtual Reality.","Tiffany Luong; Yi Fei Cheng; Max Möbus; Andreas Fender; Christian Holz","IEEE Trans. Vis. Comput. Graph.","2023","4633-4643","https://doi.org/10.1109/TVCG.2023.3320211"
"conf_chi_fenderrl023","inproceedings","InfinitePaint: Painting in Virtual Reality with Passive Haptics Using Wet Brushes and a Physical Proxy Canvas.","Andreas Rene Fender; Thomas Roberts; Tiffany Luong; Christian Holz","CHI","2023","21:1-21:13","https://doi.org/10.1145/3544548.3580927"
